Clasificación_D,Nombre de Institución,Measure Names,Measure Values
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Matrícula Total/N° de Laboratorios,31.894736842
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Matrícula Total/N° de Laboratorios,56
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. INACAP,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ICEL,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Matrícula Total/N° de Laboratorios,51.5
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Matrícula Total/N° de Laboratorios,7
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Matrícula Total/N° de Laboratorios,222
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Matrícula Total/N° de Laboratorios,186.8125
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Matrícula Total/N° de Laboratorios,100.428571429
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Matrícula Total/N° de Laboratorios,15.666666667
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Matrícula Total/N° de Laboratorios,18
(f) Centros de Formación Técnica,C.F.T. CENCO,Matrícula Total/N° de Laboratorios,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Matrícula Total/N° de Laboratorios,108.34
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total/N° de Laboratorios,272.333333333
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Matrícula Total/N° de Laboratorios,3.111111111
(f) Centros de Formación Técnica,C.F.T. ALPES,Matrícula Total/N° de Laboratorios,19
(f) Centros de Formación Técnica,C.F.T ENAC,Matrícula Total/N° de Laboratorios,246.411764706
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. INACAP,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ICEL,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. CENCO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. ALPES,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T ENAC,Matrícula Total / N° PC con Internet ,
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,N° de Títulos / Matrícula total,1.318440890
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,N° de Títulos / Matrícula total,1.599290780
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,N° de Títulos / Matrícula total,1.048531290
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,N° de Títulos / Matrícula total,3.280690557
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,N° de Títulos / Matrícula total,0.521520485
(f) Centros de Formación Técnica,C.F.T. PROFASOC,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. PRODATA,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. PROANDES,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,N° de Títulos / Matrícula total,2.259860789
(f) Centros de Formación Técnica,C.F.T. MANPOWER,N° de Títulos / Matrícula total,0.525936599
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,N° de Títulos / Matrícula total,3.636676500
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,N° de Títulos / Matrícula total,2.804269029
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,N° de Títulos / Matrícula total,1.440267335
(f) Centros de Formación Técnica,C.F.T. IPROSEC,N° de Títulos / Matrícula total,1.468646865
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. INACAP,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. ICEL,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,N° de Títulos / Matrícula total,2.533980583
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,N° de Títulos / Matrícula total,24.285714286
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,N° de Títulos / Matrícula total,2.511261261
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,N° de Títulos / Matrícula total,27.394780863
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,N° de Títulos / Matrícula total,7.407407407
(f) Centros de Formación Técnica,C.F.T. CENCO,N° de Títulos / Matrícula total,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,N° de Títulos / Matrícula total,0.208233339
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,N° de Títulos / Matrícula total,1.504283966
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,N° de Títulos / Matrícula total,52.714285714
(f) Centros de Formación Técnica,C.F.T. ALPES,N° de Títulos / Matrícula total,20.421052632
(f) Centros de Formación Técnica,C.F.T ENAC,N° de Títulos / Matrícula total,0.386846503
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,N° Volumenes / Matrícula Total,4.810443096
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,N° Volumenes / Matrícula Total,3.429078014
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,N° Volumenes / Matrícula Total,2.024265645
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,N° Volumenes / Matrícula Total,10.916719857
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,N° Volumenes / Matrícula Total,0.854607307
(f) Centros de Formación Técnica,C.F.T. PROFASOC,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PRODATA,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. PROANDES,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,N° Volumenes / Matrícula Total,2.259860789
(f) Centros de Formación Técnica,C.F.T. MANPOWER,N° Volumenes / Matrícula Total,1.305475504
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,N° Volumenes / Matrícula Total,3.694690265
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,N° Volumenes / Matrícula Total,7.720499396
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,N° Volumenes / Matrícula Total,2.253968254
(f) Centros de Formación Técnica,C.F.T. IPROSEC,N° Volumenes / Matrícula Total,3.960396040
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. INACAP,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ICEL,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,N° Volumenes / Matrícula Total,2.626213592
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,N° Volumenes / Matrícula Total,28.571428571
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,N° Volumenes / Matrícula Total,4.162162162
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,N° Volumenes / Matrícula Total,47.214787554
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,N° Volumenes / Matrícula Total,7.870370370
(f) Centros de Formación Técnica,C.F.T. CENCO,N° Volumenes / Matrícula Total,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,N° Volumenes / Matrícula Total,0.307181097
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,N° Volumenes / Matrícula Total,2.274173807
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,N° Volumenes / Matrícula Total,84.5
(f) Centros de Formación Técnica,C.F.T. ALPES,N° Volumenes / Matrícula Total,28.766917293
(f) Centros de Formación Técnica,C.F.T ENAC,N° Volumenes / Matrícula Total,1.535091907
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. INACAP,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ICEL,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. CENCO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. ALPES,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T ENAC,Matrícula Total / Mts2 Salas de Estudio ,
(f) Centros de Formación Técnica,C.F.T. UCEVALPO,Matrícula Total/ Mts2 contruidos Bibliotecas,4.309825674
(f) Centros de Formación Técnica,C.F.T. U. VALPO.,Matrícula Total/ Mts2 contruidos Bibliotecas,5.529411765
(f) Centros de Formación Técnica,C.F.T. TEODORO WICKEL,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. SANTO TOMÁS,Matrícula Total/ Mts2 contruidos Bibliotecas,3.328039652
(f) Centros de Formación Técnica,C.F.T. SAN AGUSTÍN DE TALCA,Matrícula Total/ Mts2 contruidos Bibliotecas,12.315118397
(f) Centros de Formación Técnica,C.F.T. PROFASOC,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. PRODATA,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. PROANDES,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. MASSACHUSETTS,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. MANPOWER,Matrícula Total/ Mts2 contruidos Bibliotecas,7.081632653
(f) Centros de Formación Técnica,C.F.T. LOTA-ARAUCO,Matrícula Total/ Mts2 contruidos Bibliotecas,9.04
(f) Centros de Formación Técnica,C.F.T. LOS LAGOS,Matrícula Total/ Mts2 contruidos Bibliotecas,6.070904645
(f) Centros de Formación Técnica,C.F.T. JUAN BOHON,Matrícula Total/ Mts2 contruidos Bibliotecas,5.839024390
(f) Centros de Formación Técnica,C.F.T. IPROSEC,Matrícula Total/ Mts2 contruidos Bibliotecas,1.367945824
(f) Centros de Formación Técnica,C.F.T. INSTITUTO TECNOLÓGICO DE CHILE,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. INSTITUTO SUPERIOR ALEMÁN DE COMERCIO INSALCO,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. INST. SUPERIOR DE ESTUDIOS JURÍDICOS CANON,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. INST. CENTRAL DE CAPACITACIÓN EDUCACIONAL ICCE,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. INACAP,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. ICEL,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. ESTUDIO PROFESOR VALERO,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. ESCUELA CULINARIA FRANCESA,Matrícula Total/ Mts2 contruidos Bibliotecas,2.06
(f) Centros de Formación Técnica,C.F.T. ESC. DE ARTES APLICADAS OFICIOS DEL FUEGO,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. ESANE DEL NORTE,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. EDUCAP,Matrícula Total/ Mts2 contruidos Bibliotecas,3.363636364
(f) Centros de Formación Técnica,C.F.T. DEL MEDIO AMBIENTE,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. DEL MAULE,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. DE TARAPACÁ,Matrícula Total/ Mts2 contruidos Bibliotecas,0.827748546
(f) Centros de Formación Técnica,C.F.T. DE LA INDUSTRIA GRÁFICA O C.F.T.  INGRAF,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. DE EST. SUP.Y CAPACITACIÓN PROFESIONAL LAPLACE,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. CENTRO TECNOLÓGICO SUPERIOR INFOMED,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. CENTRO DE ENS. ALTA COSTURA PAULINA DIARD,Matrícula Total/ Mts2 contruidos Bibliotecas,4.5
(f) Centros de Formación Técnica,C.F.T. CENCO,Matrícula Total/ Mts2 contruidos Bibliotecas,
(f) Centros de Formación Técnica,C.F.T. CEDUC - UCN,Matrícula Total/ Mts2 contruidos Bibliotecas,6.155681818
(f) Centros de Formación Técnica,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Matrícula Total/ Mts2 contruidos Bibliotecas,11.755395683
(f) Centros de Formación Técnica,C.F.T. ANDRÉS BELLO,Matrícula Total/ Mts2 contruidos Bibliotecas,2.545454545
(f) Centros de Formación Técnica,C.F.T. ALPES,Matrícula Total/ Mts2 contruidos Bibliotecas,1.461538462
(f) Centros de Formación Técnica,C.F.T ENAC,Matrícula Total/ Mts2 contruidos Bibliotecas,31.977099237
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Matrícula Total / Mts2 Laboratorios,0.341666667
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Matrícula Total / Mts2 Laboratorios,0.981343284
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Matrícula Total / Mts2 Laboratorios,1.273170732
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Matrícula Total / Mts2 Laboratorios,4.693181818
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Matrícula Total / Mts2 Laboratorios,0.538461538
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Matrícula Total / Mts2 Laboratorios,2.2
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Matrícula Total / Mts2 Laboratorios,
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Matrícula Total / Mts2 Laboratorios,2.754901961
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Matrícula Total / Mts2 Laboratorios,5.792682927
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Matrícula Total / Mts2 Laboratorios,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Mts2 de Terrenos/Matrícula Total,4.878048780
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Mts2 de Terrenos/Matrícula Total,37.942965779
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE VALPARAÍSO,Mts2 de Terrenos/Matrícula Total,4.659003831
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE TARAPACÁ,Mts2 de Terrenos/Matrícula Total,3.958837772
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE MAGALLANES,Mts2 de Terrenos/Matrícula Total,254.642857143
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS RÍOS,Mts2 de Terrenos/Matrícula Total,83.257575758
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LOS LAGOS,Mts2 de Terrenos/Matrícula Total,143.492537313
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE LA ARAUCANÍA,Mts2 de Terrenos/Matrícula Total,32.633451957
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE COQUIMBO,Mts2 de Terrenos/Matrícula Total,1.684210526
(g) C.F.T.  Estatales,C.F.T. ESTATAL DE ANTOFAGASTA,Mts2 de Terrenos/Matrícula Total,
(g) C.F.T.  Estatales,C.F.T. ESTATAL  METROPOLITANO,Mts2 de Inmuebles/ Matrícula Total,3.658536585
(g) C.F.T.  Estatales,C.F.T. ESTATAL DEL MAULE,Mts2 de Inmuebles/ Matrícula Total,3.180608365
